sample,model,response_time,transcription,accuracy
be0014a2-67de-48d3-b19b-e2779e3e28a6_raw.wav,gladia,1.13,Je voulais juste m'assurer que la boîte à gants a assez d'espace pour mes documents importants.,0
be0014a2-67de-48d3-b19b-e2779e3e28a6_raw.wav,google-latest_long,1.89,Je voulais juste m'assurer que la boîte à gants assez d'espace pour mes documents importants.,0
be0014a2-67de-48d3-b19b-e2779e3e28a6_raw.wav,groq-whisper-large-v3,0.53, Je voulais juste m'assurer que la boîte à gants a assez d'espace pour mes documents importants.,0
be0014a2-67de-48d3-b19b-e2779e3e28a6_raw.wav,groq-whisper-large-v3-turbo,0.52, Je voulais juste m'assurer que la boîte à gants a assez d'espace pour mes documents importants.,0
be0014a2-67de-48d3-b19b-e2779e3e28a6_raw.wav,elevenlabs,0.71,Je voulais juste m'assurer que la boîte à gants a assez d'espace pour mes documents importants.,0
be0014a2-67de-48d3-b19b-e2779e3e28a6_raw.wav,fal,1.22,Je voulais juste m'assurer que la boîte à gants a assez d'espace pour mes documents importants.,0
be0014a2-67de-48d3-b19b-e2779e3e28a6_raw.wav,speechmatics,0.00,,0
be0014a2-67de-48d3-b19b-e2779e3e28a6_raw.wav,openai-gpt-4o-transcribe,0.78,Je voulais juste m'assurer que la boîte à gants a assez d'espace pour mes documents importants.,0
,,,,
d60af30f-85fb-472b-b029-4451a5110ba9_raw.wav,latice,0.23,"B, C, L, V, A, trois.",0
d60af30f-85fb-472b-b029-4451a5110ba9_raw.wav,deepgram-nova-3,0.92,B c l v a trois.,0
d60af30f-85fb-472b-b029-4451a5110ba9_raw.wav,gladia,1.02,B. C. L. V. A. 3.,0
d60af30f-85fb-472b-b029-4451a5110ba9_raw.wav,google-latest_long,0.94,BCL V A3,0
d60af30f-85fb-472b-b029-4451a5110ba9_raw.wav,groq-whisper-large-v3,0.33, B. C. L. V. A. 3.,0
d60af30f-85fb-472b-b029-4451a5110ba9_raw.wav,groq-whisper-large-v3-turbo,0.31, B. C. L. V. A. 3.,0
d60af30f-85fb-472b-b029-4451a5110ba9_raw.wav,elevenlabs,0.48,b.c.l.v.a.3,0
d60af30f-85fb-472b-b029-4451a5110ba9_raw.wav,fal,0.92,B. C. L. V. A. 3.,0
d60af30f-85fb-472b-b029-4451a5110ba9_raw.wav,speechmatics,0.00,,0
d60af30f-85fb-472b-b029-4451a5110ba9_raw.wav,openai-gpt-4o-transcribe,0.54,BCL-VA3,0
,,,,
aa18dc0b-b0a1-4c74-a4ea-19a7a66825c6_raw.wav,latice,0.38,"Plaque Z, X, sept, huit, Y, U, W, nom, B, R, Y, C, E, V, N, 3K, L, 5M, N, O, Z, R.",0
aa18dc0b-b0a1-4c74-a4ea-19a7a66825c6_raw.wav,deepgram-nova-3,1.76,Plaque z x sept huit y u w. Nom b r y c e vine trois k l cinq m n o z r.,0
aa18dc0b-b0a1-4c74-a4ea-19a7a66825c6_raw.wav,gladia,1.29,Plaque ZX78YUW Nom BRYCE VIN 3K L5M NOZR,0
aa18dc0b-b0a1-4c74-a4ea-19a7a66825c6_raw.wav,google-latest_long,3.03,Plaque ZX 7 8y uw non ben air y c'est euh vin 3K l5m aux Zr.,0
aa18dc0b-b0a1-4c74-a4ea-19a7a66825c6_raw.wav,groq-whisper-large-v3,0.32, Plaque ZX78YUW. Nom BRYCE-VIN3K-L5M-NOZR.,0
aa18dc0b-b0a1-4c74-a4ea-19a7a66825c6_raw.wav,groq-whisper-large-v3-turbo,0.34, Plaque ZX78YUW Nom BRYCE VIN 3K L5M NOZR,0
aa18dc0b-b0a1-4c74-a4ea-19a7a66825c6_raw.wav,elevenlabs,0.76,Plaque Z-X-Sète-huit-Y-U-W. Non B-R-Y-C-E. Vin trois K-L-cinq M-N-O-Z-R.,0
aa18dc0b-b0a1-4c74-a4ea-19a7a66825c6_raw.wav,fal,1.17,Plaque ZX78YUW Nom BRYCE VIN 3K L5M NOZR,0
aa18dc0b-b0a1-4c74-a4ea-19a7a66825c6_raw.wav,speechmatics,0.00,,0
aa18dc0b-b0a1-4c74-a4ea-19a7a66825c6_raw.wav,openai-gpt-4o-transcribe,1.92,Plaque : ZX78YW. Nom : B-R-Y-C-E. VIN : 3K-L-5M-NOZR.,0
,,,,
a8a90ffa-2461-4e82-8e43-4fb7aba4be62_raw.wav,latice,0.41,"Plaque Z, K, six, huit, B, Y, nom, H, Y, D, E, X, Vin, un, neuf, J, W, trois, V, sept, R comme Roger, H, N.",0
a8a90ffa-2461-4e82-8e43-4fb7aba4be62_raw.wav,deepgram-nova-3,1.25,"Plaque z, k, six, huit, b, y, nom, h y d e x, un, neuf, j w trois, v, sept, r comme Roger, h n.",0
a8a90ffa-2461-4e82-8e43-4fb7aba4be62_raw.wav,gladia,1.72,"Plaque Z, K, 6, 8, B, Y, N, H, Y, D, E, X, VIN, 1, 9, J, W, 3, V, 7, R comme Roger H, N.",0
a8a90ffa-2461-4e82-8e43-4fb7aba4be62_raw.wav,google-latest_long,2.67,plaque Z k68 by non hydex vin 1 9 jw3 V7 r comme Roger HN,0
a8a90ffa-2461-4e82-8e43-4fb7aba4be62_raw.wav,groq-whisper-large-v3,0.74," Plaque Z, K, 6, 8, B, Y, Nom, H, Y, D, E, X, VIN, 1, 9, J, W, 3, V, 7, R comme Roger H, N.",0
a8a90ffa-2461-4e82-8e43-4fb7aba4be62_raw.wav,groq-whisper-large-v3-turbo,0.61, Plaque ZK 6 8 B Y NON HYDEX VIN 1 9 JW3 V 7 R COMREG H N,0
a8a90ffa-2461-4e82-8e43-4fb7aba4be62_raw.wav,elevenlabs,0.74,Plaque ZK six huit B-Y non HYDEX VIN un neuf JW3V7R comme rejet HN.,0
a8a90ffa-2461-4e82-8e43-4fb7aba4be62_raw.wav,fal,1.28,"Plaque Z, K, 6, 8, B, Y, Nom, H, Y, D, E, X, VIN, 1, 9, J, W, 3, V, 7, R comme Roger H, N.",0
a8a90ffa-2461-4e82-8e43-4fb7aba4be62_raw.wav,speechmatics,0.00,,0
a8a90ffa-2461-4e82-8e43-4fb7aba4be62_raw.wav,openai-gpt-4o-transcribe,1.08,"Plaque ZK68BY, nom HYDEX Vin 19JW3V7R HN.",0
,,,,
d5298418-4b4e-4f4e-8f2c-49ed12057133_aug.wav,latice,0.23,Ashton Captur,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_aug.wav,deepgram-nova-3,0.70,,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_aug.wav,gladia,0.57,,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_aug.wav,google-latest_long,0.29,,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_aug.wav,groq-whisper-large-v3,0.40, Merci.,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_aug.wav,groq-whisper-large-v3-turbo,0.35, Sous-titrage ST' 501,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_aug.wav,elevenlabs,0.57,(musique en fond) Très bien.,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_aug.wav,fal,0.80,Merci.,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_aug.wav,speechmatics,0.00,,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_aug.wav,openai-gpt-4o-transcribe,0.53,Salut,0
,,,,
b87818e6-5715-449f-9b74-641995dc57df_raw.wav,latice,0.28,MERCEDES-BENZ AMZ,0
b87818e6-5715-449f-9b74-641995dc57df_raw.wav,deepgram-nova-3,0.70,M et a c et d et s s b et m n z et m z.,0
b87818e6-5715-449f-9b74-641995dc57df_raw.wav,gladia,1.38,M.E.R.C.E.D.E.S.S.B.E.N.N.Z.E.M.Z.,0
b87818e6-5715-449f-9b74-641995dc57df_raw.wav,google-latest_long,2.14,m et AR C et D et SSB et M and Z et M Z,0
b87818e6-5715-449f-9b74-641995dc57df_raw.wav,groq-whisper-large-v3,0.57, M-E-R-C-E-D-E-S-S-B-E-N-N-Z-E-M-Z,0
b87818e6-5715-449f-9b74-641995dc57df_raw.wav,groq-whisper-large-v3-turbo,0.25, M-E-A-C-E-D-E-S-S-B-E-N-N-Z-E-M-Z,0
b87818e6-5715-449f-9b74-641995dc57df_raw.wav,elevenlabs,0.55,M.A.R.C.E.D.E.S.S.P.L.M.N.Z.E.M.Z,0
b87818e6-5715-449f-9b74-641995dc57df_raw.wav,fal,1.19,M-E-R-C-E-D-E-S-S-B-E-N-N-Z-E-M-Z,0
b87818e6-5715-449f-9b74-641995dc57df_raw.wav,speechmatics,0.00,,0
b87818e6-5715-449f-9b74-641995dc57df_raw.wav,openai-gpt-4o-transcribe,1.31,M-A-R-C-E-D-E-S-S-B-A-N-N-Z-E-M-Z,0
,,,,
c0a1a45b-bc50-434b-a486-3344159da0c5_raw.wav,latice,0.23,"Nissan, Dissan",0
c0a1a45b-bc50-434b-a486-3344159da0c5_raw.wav,deepgram-nova-3,0.66,,0
c0a1a45b-bc50-434b-a486-3344159da0c5_raw.wav,gladia,0.79,,0
c0a1a45b-bc50-434b-a486-3344159da0c5_raw.wav,google-latest_long,0.28,,0
c0a1a45b-bc50-434b-a486-3344159da0c5_raw.wav,groq-whisper-large-v3,0.41, Bonne nuit.,0
c0a1a45b-bc50-434b-a486-3344159da0c5_raw.wav,groq-whisper-large-v3-turbo,0.26, me ressesulates.,0
c0a1a45b-bc50-434b-a486-3344159da0c5_raw.wav,elevenlabs,0.43,"Oui, ça me dit.",0
c0a1a45b-bc50-434b-a486-3344159da0c5_raw.wav,fal,0.44,Bonne nuit.,0
c0a1a45b-bc50-434b-a486-3344159da0c5_raw.wav,speechmatics,0.00,,0
c0a1a45b-bc50-434b-a486-3344159da0c5_raw.wav,openai-gpt-4o-transcribe,0.61,les soldats,0
,,,,
cdddc4ef-819c-428f-b024-9a3362baa262_aug.wav,latice,0.33,"C, L, A, O, 4.",0
cdddc4ef-819c-428f-b024-9a3362baa262_aug.wav,deepgram-nova-3,0.38,C'est l a o quatre.,0
cdddc4ef-819c-428f-b024-9a3362baa262_aug.wav,gladia,0.87,C-L-A-O-4,0
cdddc4ef-819c-428f-b024-9a3362baa262_aug.wav,google-latest_long,0.88,C'est elle a au 4.,0
cdddc4ef-819c-428f-b024-9a3362baa262_aug.wav,groq-whisper-large-v3,0.36, C-L-A-O-R,0
cdddc4ef-819c-428f-b024-9a3362baa262_aug.wav,groq-whisper-large-v3-turbo,0.36, C-L-A-O-4,0
cdddc4ef-819c-428f-b024-9a3362baa262_aug.wav,elevenlabs,0.51,C L A O quatre.,0
cdddc4ef-819c-428f-b024-9a3362baa262_aug.wav,fal,0.61,C-L-A-O-R,0
cdddc4ef-819c-428f-b024-9a3362baa262_aug.wav,speechmatics,0.00,,0
cdddc4ef-819c-428f-b024-9a3362baa262_aug.wav,openai-gpt-4o-transcribe,0.62,L-A-O-4,0
,,,,
7325a888-01a5-4c91-a8f6-a45743bf7980_raw.wav,latice,0.23,"M, J",0
7325a888-01a5-4c91-a8f6-a45743bf7980_raw.wav,deepgram-nova-3,0.22,M j.,0
7325a888-01a5-4c91-a8f6-a45743bf7980_raw.wav,gladia,0.91,M.J.,0
7325a888-01a5-4c91-a8f6-a45743bf7980_raw.wav,google-latest_long,0.48,M,0
7325a888-01a5-4c91-a8f6-a45743bf7980_raw.wav,groq-whisper-large-v3,0.21, M.J.,0
7325a888-01a5-4c91-a8f6-a45743bf7980_raw.wav,groq-whisper-large-v3-turbo,0.35, M.G.,0
7325a888-01a5-4c91-a8f6-a45743bf7980_raw.wav,elevenlabs,0.67,M.J.,0
7325a888-01a5-4c91-a8f6-a45743bf7980_raw.wav,fal,0.39,M.J.,0
7325a888-01a5-4c91-a8f6-a45743bf7980_raw.wav,speechmatics,0.00,,0
7325a888-01a5-4c91-a8f6-a45743bf7980_raw.wav,openai-gpt-4o-transcribe,0.64,MJ.,0
,,,,
bfce2895-ae6f-4252-8d7e-274e72289ba8_raw.wav,latice,0.23,Homologation,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_raw.wav,deepgram-nova-3,0.41,Homologation.,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_raw.wav,gladia,0.82,homologation.,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_raw.wav,google-latest_long,0.51,homologation,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_raw.wav,groq-whisper-large-v3,0.26, homologation.,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_raw.wav,groq-whisper-large-v3-turbo,0.20, Homologation.,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_raw.wav,elevenlabs,0.43,Homologation.,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_raw.wav,fal,0.50,homologation.,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_raw.wav,speechmatics,0.00,,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_raw.wav,openai-gpt-4o-transcribe,0.66,Homologation.,0
,,,,
2e085792-fe8c-4226-b69a-a76877f52634_raw.wav,latice,0.22,Révision canneaux,0
2e085792-fe8c-4226-b69a-a76877f52634_raw.wav,deepgram-nova-3,0.49,Révision cardio.,0
2e085792-fe8c-4226-b69a-a76877f52634_raw.wav,gladia,0.94,Prévision Camelot,0
2e085792-fe8c-4226-b69a-a76877f52634_raw.wav,google-latest_long,0.70,révision comme,0
2e085792-fe8c-4226-b69a-a76877f52634_raw.wav,groq-whisper-large-v3,0.30," télévision comme l'or,",0
2e085792-fe8c-4226-b69a-a76877f52634_raw.wav,groq-whisper-large-v3-turbo,0.32," télévision, comme l'homme.",0
2e085792-fe8c-4226-b69a-a76877f52634_raw.wav,elevenlabs,0.51,Révision 40.,0
2e085792-fe8c-4226-b69a-a76877f52634_raw.wav,fal,0.40,télévision comme l'eau.,0
2e085792-fe8c-4226-b69a-a76877f52634_raw.wav,speechmatics,0.00,,0
2e085792-fe8c-4226-b69a-a76877f52634_raw.wav,openai-gpt-4o-transcribe,0.73,révision Carlo,0
,,,,
b15021cf-437f-4111-aad6-f9efe5adf0a7_aug.wav,latice,0.24,PORSCHE 718 PORSCHE,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_aug.wav,deepgram-nova-3,0.47,,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_aug.wav,gladia,0.67,,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_aug.wav,google-latest_long,0.44,,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_aug.wav,groq-whisper-large-v3,0.33, Au revoir.,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_aug.wav,groq-whisper-large-v3-turbo,0.35, Ça va être bon.,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_aug.wav,elevenlabs,0.56,"Bon, là on est trop haut.",0
b15021cf-437f-4111-aad6-f9efe5adf0a7_aug.wav,fal,0.53,Au revoir.,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_aug.wav,speechmatics,0.00,,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_aug.wav,openai-gpt-4o-transcribe,0.51,Prendre en charge.,0
,,,,
54a5b2de-1f0d-48ff-bb87-c592a291d691_raw.wav,latice,0.31,"Zoé Lemaire, juste vérifier que l'intervention est bien confirmée.",0
54a5b2de-1f0d-48ff-bb87-c592a291d691_raw.wav,deepgram-nova-3,0.41,"Zoé le maire, juste vérifier que l'intervention est bien confirmée.",0
54a5b2de-1f0d-48ff-bb87-c592a291d691_raw.wav,gladia,1.08,"Zoé Lemaire, juste vérifier que l'intervention est bien confirmée.",0
54a5b2de-1f0d-48ff-bb87-c592a291d691_raw.wav,google-latest_long,1.28,Zoé le maire juste vérifier que l'intervention est bien confirmée,0
54a5b2de-1f0d-48ff-bb87-c592a291d691_raw.wav,groq-whisper-large-v3,0.41," Zoé Lemaire, juste vérifier que l'intervention est bien confirmée.",0
54a5b2de-1f0d-48ff-bb87-c592a291d691_raw.wav,groq-whisper-large-v3-turbo,0.34," Zoé Lemaire, juste vérifier que l'intervention est bien confirmée.",0
54a5b2de-1f0d-48ff-bb87-c592a291d691_raw.wav,elevenlabs,0.55,"Zoé Lemaire, juste vérifier que l'intervention est bien confirmée.",0
54a5b2de-1f0d-48ff-bb87-c592a291d691_raw.wav,fal,1.02,"Zoé Lemaire, juste vérifier que l'intervention est bien confirmée.",0
54a5b2de-1f0d-48ff-bb87-c592a291d691_raw.wav,speechmatics,0.00,,0
54a5b2de-1f0d-48ff-bb87-c592a291d691_raw.wav,openai-gpt-4o-transcribe,0.75,"Zoé Lemaire, juste vérifier que l'intervention est bien confirmée.",0
,,,,
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_raw.wav,latice,0.26,Renault Sandero,0
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_raw.wav,deepgram-nova-3,0.63,,0
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_raw.wav,gladia,1.19,Renaud Sandero,0
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_raw.wav,google-latest_long,0.60,Sander,0
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_raw.wav,groq-whisper-large-v3,0.21, Renaud Sandero.,0
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_raw.wav,groq-whisper-large-v3-turbo,0.31, Bonne heureux de vous.,0
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_raw.wav,elevenlabs,0.54,"(musique en fond) Renault Sandero, c'est une...",0
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_raw.wav,fal,0.68,Renaud Sandero.,0
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_raw.wav,speechmatics,0.00,,0
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_raw.wav,openai-gpt-4o-transcribe,0.72,Nous sommes des rocs.,0
,,,,
a05aa7ed-7237-4a34-a190-ce4364558d2a_aug.wav,latice,0.24,"Renault, Renault",0
a05aa7ed-7237-4a34-a190-ce4364558d2a_aug.wav,deepgram-nova-3,0.24,,0
a05aa7ed-7237-4a34-a190-ce4364558d2a_aug.wav,gladia,0.51,,0
a05aa7ed-7237-4a34-a190-ce4364558d2a_aug.wav,google-latest_long,0.36,,0
a05aa7ed-7237-4a34-a190-ce4364558d2a_aug.wav,groq-whisper-large-v3,0.23, Sous-titrage Société Radio-Canada,0
a05aa7ed-7237-4a34-a190-ce4364558d2a_aug.wav,groq-whisper-large-v3-turbo,0.20, Sous-titrage Société Radio-Canada,0
a05aa7ed-7237-4a34-a190-ce4364558d2a_aug.wav,elevenlabs,0.46,De rien.,0
a05aa7ed-7237-4a34-a190-ce4364558d2a_aug.wav,fal,0.38,Sous-titrage Société Radio-Canada,0
a05aa7ed-7237-4a34-a190-ce4364558d2a_aug.wav,speechmatics,0.00,,0
a05aa7ed-7237-4a34-a190-ce4364558d2a_aug.wav,openai-gpt-4o-transcribe,0.48,Sauran,0
,,,,
ca552c23-fb34-430c-a181-9fca0fd558c7_raw.wav,latice,0.41,"«Bonjour, je crois que l'aile arrière de ma voiture a été endommagée pendant que j'étais garé. »",0
ca552c23-fb34-430c-a181-9fca0fd558c7_raw.wav,deepgram-nova-3,0.40,"Bonjour, je crois que l'aile arrière de ma voiture a été endommagée pendant que j'étais garée.",0
ca552c23-fb34-430c-a181-9fca0fd558c7_raw.wav,gladia,1.21,"Bonjour, je crois que l'aile arrière de ma voiture a été endommagée pendant que j'étais garé.",0
ca552c23-fb34-430c-a181-9fca0fd558c7_raw.wav,google-latest_long,3.47,"Bonjour, je crois que l'aile arrière de ma voiture a été endommagée pendant que j'étais garée.",0
ca552c23-fb34-430c-a181-9fca0fd558c7_raw.wav,groq-whisper-large-v3,0.35," Bonjour, je crois que l'aile arrière de ma voiture a été endommagée pendant que j'étais",0
ca552c23-fb34-430c-a181-9fca0fd558c7_raw.wav,groq-whisper-large-v3-turbo,0.31," Bonjour, je crois que l'aile arrière de ma voiture a été endommagée pendant que j'étais garé.",0
ca552c23-fb34-430c-a181-9fca0fd558c7_raw.wav,elevenlabs,0.71,"Bonjour, je crois que l'aile arrière de ma voiture a été endommagée pendant que j'étais garé.",0
ca552c23-fb34-430c-a181-9fca0fd558c7_raw.wav,fal,1.13,"Bonjour, je crois que l'aile arrière de ma voiture a été endommagée pendant que j'étais garé.",0
ca552c23-fb34-430c-a181-9fca0fd558c7_raw.wav,speechmatics,0.00,,0
ca552c23-fb34-430c-a181-9fca0fd558c7_raw.wav,openai-gpt-4o-transcribe,1.17,"Bonjour, je crois que l'aile arrière de ma voiture a été endommagée pendant que j'étais garé.",0
,,,,
fc06d430-2bf6-4797-9cae-d3bc84e5adfe_raw.wav,latice,0.25,Audi Q7,0
fc06d430-2bf6-4797-9cae-d3bc84e5adfe_raw.wav,deepgram-nova-3,0.76,Audit q sept.,0
fc06d430-2bf6-4797-9cae-d3bc84e5adfe_raw.wav,gladia,0.97,au 10Q7.,0
fc06d430-2bf6-4797-9cae-d3bc84e5adfe_raw.wav,google-latest_long,0.53,Audi Q7,0
fc06d430-2bf6-4797-9cae-d3bc84e5adfe_raw.wav,groq-whisper-large-v3,0.20, Audi Q7.,0
fc06d430-2bf6-4797-9cae-d3bc84e5adfe_raw.wav,groq-whisper-large-v3-turbo,0.20, Audi Q7,0
fc06d430-2bf6-4797-9cae-d3bc84e5adfe_raw.wav,elevenlabs,0.52,Euh... Audi Q7.,0
fc06d430-2bf6-4797-9cae-d3bc84e5adfe_raw.wav,fal,0.51,Audi Q7,0
fc06d430-2bf6-4797-9cae-d3bc84e5adfe_raw.wav,speechmatics,0.00,,0
fc06d430-2bf6-4797-9cae-d3bc84e5adfe_raw.wav,openai-gpt-4o-transcribe,0.60,Audi Q7.,0
,,,,
609af9a6-0b8b-4dd3-a740-3e447adc545b_raw.wav,latice,0.25,Audi Q8,0
609af9a6-0b8b-4dd3-a740-3e447adc545b_raw.wav,deepgram-nova-3,0.38,Audi q huit,0
609af9a6-0b8b-4dd3-a740-3e447adc545b_raw.wav,gladia,0.84,Audi Q8,0
609af9a6-0b8b-4dd3-a740-3e447adc545b_raw.wav,google-latest_long,0.69,Audi Q8,0
609af9a6-0b8b-4dd3-a740-3e447adc545b_raw.wav,groq-whisper-large-v3,0.20, ADI Q8.,0
609af9a6-0b8b-4dd3-a740-3e447adc545b_raw.wav,groq-whisper-large-v3-turbo,0.31, Audi Q8.,0
609af9a6-0b8b-4dd3-a740-3e447adc545b_raw.wav,elevenlabs,0.61,O.D.I.Q huit.,0
609af9a6-0b8b-4dd3-a740-3e447adc545b_raw.wav,fal,0.46,ADI Q8.,0
609af9a6-0b8b-4dd3-a740-3e447adc545b_raw.wav,speechmatics,0.00,,0
609af9a6-0b8b-4dd3-a740-3e447adc545b_raw.wav,openai-gpt-4o-transcribe,0.62,Audi Q8.,0
,,,,
1eca6c62-e105-4851-9800-9b71f3289789_raw.wav,latice,0.27,"Salut, c'est Claire Petit, est-ce que ma voiture sera prête demain ?",0
1eca6c62-e105-4851-9800-9b71f3289789_raw.wav,deepgram-nova-3,0.32,"Salut, c'est Claire Petit. Est-ce que ma voiture sera prête demain",0
1eca6c62-e105-4851-9800-9b71f3289789_raw.wav,gladia,1.02,"Salut, c'est Claire Petit. Est-ce que ma voiture sera prête demain ?",0
1eca6c62-e105-4851-9800-9b71f3289789_raw.wav,google-latest_long,0.94,"Salut, c'est clair petit est-ce que ma voiture sera prête demain.",0
1eca6c62-e105-4851-9800-9b71f3289789_raw.wav,groq-whisper-large-v3,0.44," Salut, c'est Claire Petit. Est-ce que ma voiture sera prête demain ?",0
1eca6c62-e105-4851-9800-9b71f3289789_raw.wav,groq-whisper-large-v3-turbo,0.22," Salut, c'est Claire Petit. Est-ce que ma voiture sera prête demain ?",0
1eca6c62-e105-4851-9800-9b71f3289789_raw.wav,elevenlabs,0.57,"Salut, c'est Claire Petit. Est-ce que ma voiture sera prête demain ?",0
1eca6c62-e105-4851-9800-9b71f3289789_raw.wav,fal,0.56,"Salut, c'est Claire Petit. Est-ce que ma voiture sera prête demain ?",0
1eca6c62-e105-4851-9800-9b71f3289789_raw.wav,speechmatics,0.00,,0
1eca6c62-e105-4851-9800-9b71f3289789_raw.wav,openai-gpt-4o-transcribe,0.66,"Salut, c'est Claire Petit, est-ce que ma voiture sera prête demain?",0
,,,,
f0abe5e1-a9ca-4c99-8b23-f433e11df914_raw.wav,latice,0.26,"55, A, C, 3, S, R.",0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_raw.wav,deepgram-nova-3,0.33,Cinquante-cinq a c trois s r.,0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_raw.wav,gladia,1.09,55 A C 3 S R,0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_raw.wav,google-latest_long,1.55,55 à C3S,0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_raw.wav,groq-whisper-large-v3,0.32, 55 A C 3 S R,0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_raw.wav,groq-whisper-large-v3-turbo,0.36, 55 A C 3 S R,0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_raw.wav,elevenlabs,0.55,"55 A, C, 3, S, R.",0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_raw.wav,fal,1.02,55 A C 3 S R,0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_raw.wav,speechmatics,0.00,,0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_raw.wav,openai-gpt-4o-transcribe,1.19,Cinquante-cinq A C trois S R.,0
,,,,
b90291aa-4541-4401-948c-3f53008032fa_aug.wav,latice,0.35,"Bonjour, c'est Jeanne Lefebvre, je voudrais prendre un rendez-vous pour ma révision.",0
b90291aa-4541-4401-948c-3f53008032fa_aug.wav,deepgram-nova-3,0.97,"Bonjour c'est Jeanne de Fèvre, je voudrais prendre un rendez-vous pour la révision.",0
b90291aa-4541-4401-948c-3f53008032fa_aug.wav,gladia,1.01,"Bonjour, c'est Jeanne Lefebvre, je vous réponds à",0
b90291aa-4541-4401-948c-3f53008032fa_aug.wav,google-latest_long,1.39,"Bonjour, c'est Jean Lefebvre. Je voudrais prendre un rendez-vous pour ma",0
b90291aa-4541-4401-948c-3f53008032fa_aug.wav,groq-whisper-large-v3,0.34," Bonjour, c'est Jeanne Lefebvre, je vous réponds à rendez-vous pour la révision.",0
b90291aa-4541-4401-948c-3f53008032fa_aug.wav,groq-whisper-large-v3-turbo,0.22," Bonjour, c'est Janotèvre, je vous réponds à rendez-vous pour la révision.",0
b90291aa-4541-4401-948c-3f53008032fa_aug.wav,elevenlabs,0.67,"Bonjour, c'est Jean Lefebvre. Je voudrais prendre un rendez-vous pour ma révision.",0
b90291aa-4541-4401-948c-3f53008032fa_aug.wav,fal,0.88,"Bonjour, c'est Jeanne Lefebvre, je vous réponds à rendez-vous pour la révision.",0
b90291aa-4541-4401-948c-3f53008032fa_aug.wav,speechmatics,0.00,,0
b90291aa-4541-4401-948c-3f53008032fa_aug.wav,openai-gpt-4o-transcribe,0.87,"Bonjour sur la réserve, je me rends à rendez-vous pour un réunion.",0
,,,,
997891fa-44ef-4eee-b2ce-37794f10cd7f_aug.wav,latice,0.20,A7,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_aug.wav,deepgram-nova-3,0.74,,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_aug.wav,gladia,0.56,,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_aug.wav,google-latest_long,0.24,,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_aug.wav,groq-whisper-large-v3,0.27, Merci.,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_aug.wav,groq-whisper-large-v3-turbo,0.26, Sous-titrage Société Radio-Canada,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_aug.wav,elevenlabs,0.49,(bruit de censure),0
997891fa-44ef-4eee-b2ce-37794f10cd7f_aug.wav,fal,0.40,Merci.,0
